product_id,category,product_name,sku,price
PROD3837,Clothing,Levis Max Dress Purple,CLO2146,370.84
PROD3838,Sports,Spalding Classic Basketball Purple,SPO3278,333.09
PROD3839,Clothing,Nike Deluxe Jeans Black,CLO6775,186.65
PROD3840,Sports,Reebok Deluxe Basketball Yellow,SPO7495,405.46
PROD3841,Home & Kitchen,Panasonic Premium Cookware Red,HOM6749,35.54
PROD3842,Clothing,Nike Pro Jeans Silver,CLO2520,229.3
PROD3843,Home & Kitchen,Panasonic Ultra Lamp Silver,HOM9755,336.02
PROD3844,Electronics,LG Advanced Camera Blue,ELE9730,267.15
PROD3845,Sports,Spalding Classic Bat Red,SPO8231,488.38
PROD3846,Home & Kitchen,Bosch Max Vacuum Purple,HOM2315,86.19
PROD3847,Home & Kitchen,Bosch Advanced Cookware Blue,HOM2870,380.86
PROD3848,Electronics,Apple Deluxe Headphones Red,ELE6052,200.21
PROD3849,Home & Kitchen,KitchenAid Premium Coffee Maker Silver,HOM9611,160.1
PROD3850,Sports,Reebok Eco Running Shoes Yellow,SPO8021,437.46
PROD3851,Sports,Decathlon Ultra Football Silver,SPO1645,307.08
PROD3852,Clothing,H&M Classic Jacket Yellow,CLO1918,356.33
PROD3853,Electronics,Sony Advanced Speaker Black,ELE6915,50.8
PROD3854,Books,Penguin Eco Handbook,BOO1714,416.95
PROD3855,Sports,Reebok Classic Helmet Red,SPO1071,190.26
PROD3856,Home & Kitchen,Philips Ultra Toaster Green,HOM4008,151.22
PROD3857,Sports,Reebok Premium Bat Yellow,SPO5290,151.45
PROD3858,Sports,Spalding Eco Basketball Blue,SPO5419,78.72
PROD3859,Clothing,Adidas Eco Jacket Silver,CLO3964,402.9
PROD3860,Books,Oxford Max Manual,BOO9566,24.98
PROD3861,Sports,UnderArmour Max Running Shoes White,SPO8327,404.38
PROD3862,Electronics,Apple Premium Headphones Silver,ELE9049,72.08
PROD3863,Sports,Spalding Pro Yoga Mat Gold,SPO6727,317.18
PROD3864,Electronics,LG Ultra Headphones Blue,ELE8586,383.69
PROD3865,Electronics,Dell Classic Smartphone Gold,ELE1815,441.45
PROD3866,Clothing,Nike Deluxe Hoodie White,CLO4816,234.3
PROD3867,Books,Penguin Premium Handbook,BOO1272,17.73
PROD3868,Electronics,HP Eco Smartphone Purple,ELE3314,366.67
PROD3869,Clothing,H&M Eco Shorts Gold,CLO4214,275.73
PROD3870,Toys,Playmobil Advanced Board Game Orange,TOY1295,153.59
PROD3871,Clothing,Adidas Classic Sweater Green,CLO3023,33.06
PROD3872,Toys,Lego Pro Doll Gold,TOY2665,412.15
PROD3873,Sports,Wilson Ultra Bat Silver,SPO3456,184.38
PROD3874,Books,Scholastic Premium Manual,BOO6568,429.83
PROD3875,Electronics,Lenovo Ultra Monitor Black,ELE1216,90.29
PROD3876,Electronics,Sony Premium Speaker Yellow,ELE2045,468.91
PROD3877,Sports,Reebok Premium Running Shoes Red,SPO9309,393.96
PROD3878,Home & Kitchen,Panasonic Eco Knife Set Blue,HOM7413,370.22
PROD3879,Electronics,Dell Eco Smartwatch Gold,ELE1591,145.83
PROD3880,Books,Penguin Pro Handbook,BOO9083,495.69
PROD3881,Sports,Spalding Deluxe Tennis Racket Gold,SPO5509,9.76
PROD3882,Clothing,Zara Premium Hoodie Orange,CLO3800,352.6
PROD3883,Books,Scholastic Ultra Novel,BOO1376,293.46
PROD3884,Electronics,Lenovo Pro Speaker Yellow,ELE7578,499.34
PROD3885,Clothing,Zara Advanced Skirt Blue,CLO6646,221.07
PROD3886,Books,Oxford Max Novel,BOO3445,148.33
PROD3887,Electronics,Sony Ultra Camera Red,ELE3968,418.57
PROD3888,Sports,Wilson Ultra Helmet Black,SPO3655,394.06
PROD3889,Electronics,Sony Advanced Camera Gold,ELE4720,290.06
PROD3890,Electronics,HP Eco Smartwatch Black,ELE4097,49.68
PROD3891,Home & Kitchen,Panasonic Eco Coffee Maker Orange,HOM7685,399.62
PROD3892,Home & Kitchen,Philips Advanced Microwave Gold,HOM4454,48.83
PROD3893,Home & Kitchen,Tefal Pro Cookware Black,HOM2950,278.08
PROD3894,Clothing,H&M Eco Jacket Gold,CLO1256,24.2
PROD3895,Books,Scholastic Pro Storybook,BOO7298,360.62
PROD3896,Clothing,Adidas Advanced Jeans Red,CLO3754,331.72
PROD3897,Sports,Wilson Pro Tennis Racket White,SPO1685,180.02
PROD3898,Sports,Spalding Pro Football Blue,SPO1223,287.98
PROD3899,Clothing,Levis Ultra Skirt Purple,CLO9167,293.58
PROD3900,Electronics,Dell Deluxe Smartphone Red,ELE4204,35.26
PROD3901,Toys,Playmobil Max Building Blocks Blue,TOY1324,18.32
PROD3902,Toys,Lego Deluxe Board Game White,TOY3229,462.91
PROD3903,Electronics,Sony Ultra Laptop Green,ELE5287,241.83
PROD3904,Toys,Lego Eco Board Game Yellow,TOY3830,456.98
PROD3905,Sports,Spalding Deluxe Football Silver,SPO7306,48.83
PROD3906,Clothing,Puma Ultra Jacket White,CLO7938,401.24
PROD3907,Books,Oxford Premium Biography,BOO3275,329.43
PROD3908,Home & Kitchen,Panasonic Classic Microwave Red,HOM5252,452.6
PROD3909,Sports,Wilson Eco Football Silver,SPO8392,165.83
PROD3910,Clothing,Zara Advanced T-Shirt Yellow,CLO6955,206.28
PROD3911,Sports,Reebok Classic Running Shoes Silver,SPO4919,47.74
PROD3912,Sports,Wilson Classic Football Red,SPO8693,450.52
PROD3913,Clothing,Zara Ultra Hoodie Purple,CLO5723,48.05
PROD3914,Books,Oxford Deluxe Manual,BOO1407,483.44
PROD3915,Toys,Lego Ultra Toy Car Green,TOY6351,61.36
PROD3916,Sports,Wilson Deluxe Yoga Mat Green,SPO9107,400.96
PROD3917,Books,Penguin Max Handbook,BOO2507,371.8
PROD3918,Clothing,Nike Ultra Dress Orange,CLO5539,366.28
PROD3919,Electronics,Dell Pro Smartphone Yellow,ELE5998,120.45
PROD3920,Electronics,Lenovo Eco Tablet Purple,ELE7406,401.52
PROD3921,Clothing,H&M Eco Dress Gold,CLO7020,356.48
PROD3922,Electronics,Apple Ultra Tablet Black,ELE7684,239.13
PROD3923,Toys,Fisher-Price Max Puzzle Gold,TOY9127,105.05
PROD3924,Sports,Spalding Ultra Basketball Silver,SPO5189,302.41
PROD3925,Books,Scholastic Max Manual,BOO1814,344.38
PROD3926,Home & Kitchen,Bosch Pro Knife Set Orange,HOM7232,219.04
PROD3927,Books,RandomHouse Advanced Handbook,BOO9892,92.07
PROD3928,Home & Kitchen,Tefal Deluxe Lamp Purple,HOM9076,233.53
PROD3929,Clothing,Nike Eco Jacket Red,CLO4412,275.7
PROD3930,Clothing,Nike Advanced Hoodie Yellow,CLO6929,48.16
PROD3931,Home & Kitchen,Tefal Advanced Cookware Red,HOM5979,249.32
PROD3932,Sports,Reebok Deluxe Football Orange,SPO5147,148.73
PROD3933,Electronics,Sony Advanced Laptop Silver,ELE7105,68.57
PROD3934,Clothing,Puma Classic Shorts Blue,CLO4585,385.16
PROD3935,Toys,Fisher-Price Max Plushie Green,TOY5167,79.61
PROD3936,Toys,Lego Advanced Plushie Green,TOY6411,387.77
PROD3937,Toys,Fisher-Price Advanced Doll Blue,TOY2074,311.53
PROD3938,Sports,Decathlon Advanced Helmet Blue,SPO5598,442.01
PROD3939,Toys,Playmobil Ultra Action Figure Purple,TOY7239,355.34
PROD3940,Home & Kitchen,Bosch Advanced Vacuum Black,HOM8030,253.74
PROD3941,Sports,Decathlon Max Gloves Gold,SPO9994,497.0
PROD3942,Electronics,LG Deluxe Smartwatch Red,ELE9789,24.52
PROD3943,Sports,Reebok Classic Helmet Black,SPO7862,148.55
PROD3944,Home & Kitchen,Philips Classic Toaster Yellow,HOM6798,430.35
PROD3945,Clothing,Zara Pro Shorts Purple,CLO9423,282.44
PROD3946,Toys,Playmobil Advanced Puzzle Orange,TOY4254,85.57
PROD3947,Toys,Mattel Advanced Toy Car Silver,TOY5385,265.19
PROD3948,Toys,Lego Pro Puzzle Blue,TOY9301,303.16
PROD3949,Clothing,Levis Ultra Sweater Yellow,CLO4248,280.25
PROD3950,Sports,UnderArmour Premium Football Silver,SPO5860,324.14
PROD3951,Books,HarperCollins Eco Novel,BOO4746,357.15
PROD3952,Home & Kitchen,Bosch Max Vacuum Gold,HOM6786,291.31
PROD3953,Sports,Spalding Classic Helmet Red,SPO9962,340.33
PROD3954,Electronics,Samsung Deluxe Smartwatch Gold,ELE8028,154.5
PROD3955,Clothing,Levis Advanced Jacket Green,CLO3621,183.43
PROD3956,Books,RandomHouse Eco Manual,BOO7823,98.19
PROD3957,Books,HarperCollins Ultra Manual,BOO9102,413.13
PROD3958,Electronics,Dell Classic Smartphone Silver,ELE4536,58.31
PROD3959,Clothing,Nike Pro Shorts Gold,CLO8113,289.98
PROD3960,Books,Penguin Deluxe Manual,BOO7416,297.09
PROD3961,Sports,Decathlon Classic Football Orange,SPO5910,259.0
PROD3962,Toys,Mattel Max Doll Blue,TOY9480,39.7
PROD3963,Electronics,Sony Advanced Tablet Blue,ELE6131,112.39
PROD3964,Toys,Lego Classic Lego Set Silver,TOY4937,163.86
PROD3965,Electronics,Samsung Advanced Camera Red,ELE3527,482.29
PROD3966,Home & Kitchen,Philips Max Microwave Purple,HOM1480,364.89
PROD3967,Home & Kitchen,Panasonic Classic Blender Red,HOM8548,349.61
PROD3968,Clothing,Zara Premium Jeans Gold,CLO8745,51.58
PROD3969,Books,Scholastic Premium Handbook,BOO6978,479.75
PROD3970,Toys,Hasbro Eco Action Figure Orange,TOY9593,120.58
PROD3971,Books,Scholastic Max Biography,BOO8716,218.36
PROD3972,Home & Kitchen,Panasonic Eco Cookware Yellow,HOM1074,431.98
PROD3973,Toys,Mattel Premium Board Game Silver,TOY9321,202.35
PROD3974,Sports,Wilson Ultra Basketball Orange,SPO5763,31.65
PROD3975,Clothing,Levis Advanced Skirt White,CLO4992,153.69
PROD3976,Books,Oxford Deluxe Storybook,BOO3606,463.26
PROD3977,Electronics,Lenovo Deluxe Smartphone Green,ELE7693,440.6
PROD3978,Electronics,Sony Pro Headphones Yellow,ELE4578,495.3
PROD3979,Toys,Playmobil Ultra Lego Set Black,TOY5125,456.09
PROD3980,Electronics,Samsung Max Speaker White,ELE5927,47.11
PROD3981,Electronics,Lenovo Classic Smartwatch Green,ELE4995,429.84
PROD3982,Home & Kitchen,Panasonic Eco Knife Set Black,HOM8055,112.74
PROD3983,Clothing,Zara Pro Hoodie Green,CLO6524,276.19
PROD3984,Electronics,LG Ultra Smartphone Purple,ELE9774,283.78
PROD3985,Electronics,Dell Eco Camera Green,ELE1518,311.1
PROD3986,Books,Oxford Eco Encyclopedia,BOO6833,444.49
PROD3987,Toys,Mattel Classic Lego Set Purple,TOY1389,397.63
PROD3988,Home & Kitchen,Bosch Ultra Vacuum Gold,HOM6006,242.17
PROD3989,Sports,Wilson Classic Gloves Red,SPO6228,22.7
PROD3990,Sports,UnderArmour Max Helmet Red,SPO1976,407.5
PROD3991,Toys,Fisher-Price Classic Plushie Orange,TOY6917,19.94
PROD3992,Books,Oxford Classic Manual,BOO1522,123.39
PROD3993,Books,Oxford Ultra Novel,BOO3865,106.94
PROD3994,Sports,Spalding Advanced Football Orange,SPO9716,83.65
PROD3995,Books,Penguin Classic Handbook,BOO5409,382.9
PROD3996,Electronics,Samsung Pro Smartwatch Green,ELE7568,493.12
PROD3997,Sports,Wilson Deluxe Yoga Mat Blue,SPO8593,139.85
PROD3998,Toys,Lego Deluxe Plushie Gold,TOY3706,400.51
PROD3999,Toys,Fisher-Price Deluxe Puzzle Black,TOY1134,298.25
PROD4000,Toys,Hasbro Premium Plushie Purple,TOY1837,217.78
PROD4001,Clothing,Nike Advanced Jacket Red,CLO8501,479.28
PROD4002,Home & Kitchen,Tefal Classic Coffee Maker Yellow,HOM4228,42.92
PROD4003,Electronics,Lenovo Premium Laptop Black,ELE5593,447.71
PROD4004,Home & Kitchen,Philips Deluxe Vacuum Black,HOM3821,240.0
PROD4005,Electronics,Dell Classic Monitor Red,ELE4213,198.47
PROD4006,Toys,Lego Advanced Building Blocks Red,TOY1748,33.73
PROD4007,Clothing,Nike Classic Jeans Yellow,CLO8658,359.2
PROD4008,Clothing,Adidas Advanced Shorts Orange,CLO8320,229.62
PROD4009,Toys,Hasbro Max Toy Car Red,TOY4723,376.81
PROD4010,Home & Kitchen,Tefal Premium Blender Silver,HOM9028,80.98
PROD4011,Books,Penguin Max Storybook,BOO3324,355.21
PROD4012,Toys,Mattel Max Puzzle Yellow,TOY6156,328.24
PROD4013,Sports,Decathlon Classic Football White,SPO5417,80.25
PROD4014,Sports,Wilson Pro Football Purple,SPO6658,42.24
PROD4015,Sports,Reebok Eco Helmet Red,SPO1078,191.78
PROD4016,Sports,Spalding Deluxe Football Green,SPO4959,374.46
PROD4017,Electronics,Sony Advanced Smartphone White,ELE1468,63.25
PROD4018,Home & Kitchen,Tefal Pro Toaster Blue,HOM2039,17.92
PROD4019,Sports,Wilson Premium Basketball White,SPO7909,101.94
PROD4020,Books,Oxford Advanced Handbook,BOO3256,251.24
PROD4021,Sports,Reebok Eco Gloves Orange,SPO6489,323.03
PROD4022,Clothing,Puma Advanced T-Shirt Yellow,CLO6753,365.4
PROD4023,Electronics,Dell Deluxe Smartphone Red,ELE2801,50.95
PROD4024,Clothing,Zara Max T-Shirt Red,CLO6805,486.35
PROD4025,Electronics,Dell Ultra Smartphone Blue,ELE1629,337.56
PROD4026,Books,Scholastic Ultra Dictionary,BOO3173,488.42
PROD4027,Electronics,Dell Premium Smartphone White,ELE1079,32.16
PROD4028,Books,RandomHouse Premium Novel,BOO5913,386.42
PROD4029,Toys,Mattel Eco Board Game Green,TOY6627,346.56
PROD4030,Toys,Playmobil Classic Lego Set Red,TOY1379,222.55
PROD4031,Electronics,Samsung Ultra Smartwatch Silver,ELE4030,424.21
PROD4032,Home & Kitchen,Tefal Advanced Knife Set Yellow,HOM2543,20.33
PROD4033,Sports,Wilson Eco Tennis Racket Yellow,SPO6106,98.04
PROD4034,Sports,Wilson Deluxe Bat White,SPO4436,429.17
PROD4035,Sports,UnderArmour Classic Helmet Black,SPO6626,307.97
PROD4036,Sports,UnderArmour Advanced Helmet Blue,SPO4718,430.56
PROD4037,Clothing,Zara Premium Jacket Orange,CLO2060,106.86
PROD4038,Electronics,Samsung Advanced Headphones White,ELE3281,215.14
PROD4039,Electronics,Lenovo Eco Speaker Yellow,ELE8602,435.47
PROD4040,Sports,Wilson Deluxe Football Red,SPO5338,16.24
PROD4041,Clothing,H&M Pro Hoodie Red,CLO4809,175.96
PROD4042,Sports,Reebok Eco Football Gold,SPO4666,305.73
PROD4043,Electronics,LG Ultra Speaker White,ELE9052,204.28
PROD4044,Clothing,Nike Advanced Jeans Blue,CLO6416,300.61
PROD4045,Books,RandomHouse Ultra Dictionary,BOO4081,419.46
PROD4046,Home & Kitchen,KitchenAid Advanced Blender Green,HOM2288,201.47
PROD4047,Toys,Hasbro Max Toy Car Orange,TOY2647,344.78
PROD4048,Toys,Playmobil Max Toy Car Orange,TOY2829,126.55
PROD4049,Sports,Spalding Deluxe Tennis Racket Orange,SPO3330,359.28
PROD4050,Home & Kitchen,Panasonic Ultra Toaster Black,HOM4915,493.47
PROD4051,Clothing,Zara Pro Sweater White,CLO6776,127.67
PROD4052,Home & Kitchen,Tefal Advanced Blender Black,HOM1478,346.56
PROD4053,Clothing,Zara Classic Shorts Gold,CLO5501,34.34
PROD4054,Sports,Spalding Deluxe Helmet Silver,SPO3733,249.11
PROD4055,Home & Kitchen,Tefal Pro Vacuum Red,HOM7571,372.38
PROD4056,Sports,UnderArmour Deluxe Basketball Yellow,SPO6864,162.55
PROD4057,Electronics,Lenovo Advanced Camera Gold,ELE4025,410.3
PROD4058,Electronics,Samsung Advanced Camera Purple,ELE8548,391.77
PROD4059,Home & Kitchen,KitchenAid Deluxe Vacuum Blue,HOM5328,292.1
PROD4060,Books,Oxford Deluxe Dictionary,BOO3441,433.99
PROD4061,Home & Kitchen,Philips Classic Microwave Purple,HOM8112,37.52
PROD4062,Toys,Lego Deluxe Building Blocks White,TOY7230,329.7
PROD4063,Electronics,LG Classic Monitor Gold,ELE4001,281.92
PROD4064,Home & Kitchen,Panasonic Deluxe Knife Set Orange,HOM6635,102.96
PROD4065,Sports,UnderArmour Max Tennis Racket Blue,SPO2818,95.39
PROD4066,Toys,Fisher-Price Pro Puzzle Yellow,TOY1837,152.63
PROD4067,Sports,Spalding Max Yoga Mat Blue,SPO9578,422.97
PROD4068,Electronics,LG Ultra Headphones Gold,ELE6955,400.55
PROD4069,Books,Scholastic Max Novel,BOO9124,206.08
PROD4070,Books,Scholastic Premium Handbook,BOO4660,445.33
PROD4071,Toys,Hasbro Pro Doll Gold,TOY9659,390.27
PROD4072,Home & Kitchen,KitchenAid Advanced Lamp Black,HOM4152,150.11
PROD4073,Electronics,Samsung Pro Headphones Gold,ELE6735,441.43
PROD4074,Books,HarperCollins Premium Novel,BOO6710,273.15
PROD4075,Toys,Mattel Advanced Action Figure Red,TOY5793,265.44
PROD4076,Clothing,Puma Deluxe Dress Green,CLO6606,100.39
PROD4077,Home & Kitchen,Tefal Premium Coffee Maker Black,HOM2314,438.26
PROD4078,Clothing,Levis Deluxe Jeans Purple,CLO5252,89.69
PROD4079,Home & Kitchen,Bosch Eco Blender Black,HOM8067,236.72
PROD4080,Electronics,HP Pro Headphones Red,ELE1671,301.89
PROD4081,Toys,Mattel Pro Board Game Black,TOY2324,7.58
PROD4082,Sports,Spalding Advanced Tennis Racket Silver,SPO4803,291.0
PROD4083,Sports,UnderArmour Classic Tennis Racket Blue,SPO6311,97.32
PROD4084,Electronics,Apple Classic Camera Red,ELE2536,264.68
PROD4085,Clothing,Adidas Deluxe Hoodie Yellow,CLO2284,445.22
PROD4086,Sports,Wilson Ultra Helmet Purple,SPO8809,457.1
PROD4087,Toys,Mattel Pro Puzzle Yellow,TOY5987,420.04
PROD4088,Electronics,HP Eco Smartwatch Silver,ELE6636,74.98
PROD4089,Electronics,Dell Classic Tablet Orange,ELE6856,190.05
PROD4090,Electronics,Samsung Eco Headphones Blue,ELE6122,473.05
PROD4091,Clothing,Levis Pro Jacket Orange,CLO4603,372.63
PROD4092,Electronics,Samsung Ultra Laptop Silver,ELE8434,181.26
PROD4093,Books,Oxford Ultra Guide,BOO1512,499.47
PROD4094,Home & Kitchen,KitchenAid Eco Microwave Red,HOM7846,60.72
PROD4095,Books,Oxford Eco Encyclopedia,BOO3223,312.0
PROD4096,Clothing,Nike Ultra Hoodie Black,CLO8764,61.59
PROD4097,Clothing,Adidas Deluxe Sweater Blue,CLO4055,290.17
PROD4098,Electronics,Dell Max Smartphone Gold,ELE9909,213.31
PROD4099,Toys,Lego Classic Building Blocks Gold,TOY2763,16.84
PROD4100,Sports,Reebok Ultra Running Shoes Silver,SPO7811,111.31
PROD4101,Sports,Wilson Ultra Yoga Mat Purple,SPO8465,158.85
PROD4102,Sports,Spalding Deluxe Running Shoes Yellow,SPO4273,431.66
PROD4103,Books,Oxford Pro Encyclopedia,BOO5054,390.25
PROD4104,Clothing,H&M Premium Dress Green,CLO8246,121.43
PROD4105,Home & Kitchen,Philips Max Cookware Purple,HOM5098,250.33
PROD4106,Clothing,Adidas Premium Sweater White,CLO7312,282.59
PROD4107,Books,Scholastic Ultra Handbook,BOO2564,107.06
PROD4108,Sports,Wilson Premium Running Shoes Black,SPO3300,356.67
PROD4109,Home & Kitchen,Tefal Eco Vacuum Black,HOM2423,101.75
PROD4110,Home & Kitchen,Tefal Advanced Cookware Blue,HOM6201,439.63
PROD4111,Electronics,Samsung Premium Headphones Green,ELE8792,421.39
PROD4112,Toys,Mattel Ultra Action Figure Yellow,TOY7136,100.29
PROD4113,Home & Kitchen,Panasonic Classic Toaster Black,HOM7933,476.66
PROD4114,Electronics,Samsung Pro Smartwatch Orange,ELE3732,268.29
PROD4115,Toys,Playmobil Deluxe Building Blocks Black,TOY7969,21.11
PROD4116,Sports,Spalding Premium Basketball Orange,SPO5216,348.95
PROD4117,Electronics,LG Ultra Speaker White,ELE2663,208.54
PROD4118,Clothing,Adidas Classic Sweater Black,CLO3847,222.29
PROD4119,Clothing,Levis Premium Skirt Black,CLO7951,261.85
PROD4120,Toys,Hasbro Pro Toy Car Gold,TOY1470,209.58
PROD4121,Electronics,Apple Eco Camera Green,ELE9416,449.8
PROD4122,Books,HarperCollins Pro Storybook,BOO5219,140.37
PROD4123,Electronics,Samsung Deluxe Monitor Gold,ELE9613,218.21
PROD4124,Books,RandomHouse Ultra Guide,BOO2941,242.41
PROD4125,Home & Kitchen,Bosch Premium Knife Set Silver,HOM9374,357.3
PROD4126,Home & Kitchen,Tefal Premium Lamp Yellow,HOM8242,53.64
PROD4127,Home & Kitchen,Tefal Ultra Toaster Yellow,HOM7426,119.29
PROD4128,Electronics,Apple Classic Camera Purple,ELE3617,384.53
PROD4129,Toys,Hasbro Max Board Game Purple,TOY1231,69.48
PROD4130,Books,RandomHouse Ultra Manual,BOO1970,203.16
PROD4131,Electronics,Dell Eco Speaker Black,ELE7945,57.3
PROD4132,Home & Kitchen,Philips Advanced Knife Set Green,HOM4834,169.79
PROD4133,Clothing,Puma Pro T-Shirt Orange,CLO2373,445.68
PROD4134,Home & Kitchen,Bosch Premium Microwave Yellow,HOM8069,289.67
PROD4135,Toys,Mattel Ultra Action Figure Yellow,TOY4940,242.99
PROD4136,Home & Kitchen,Bosch Ultra Cookware Green,HOM1330,23.47
PROD4137,Sports,UnderArmour Advanced Basketball White,SPO4848,133.77
PROD4138,Toys,Lego Max Board Game Black,TOY6505,259.13
PROD4139,Clothing,Adidas Classic Jeans Green,CLO2208,7.41
PROD4140,Books,HarperCollins Ultra Manual,BOO8140,56.2
PROD4141,Home & Kitchen,Bosch Pro Toaster Gold,HOM9094,375.9
PROD4142,Toys,Playmobil Eco Lego Set Black,TOY1971,138.33
PROD4143,Books,RandomHouse Deluxe Encyclopedia,BOO6091,400.63
PROD4144,Clothing,Puma Premium Sweater Red,CLO6498,188.09
PROD4145,Sports,UnderArmour Ultra Yoga Mat Silver,SPO1532,93.24
PROD4146,Toys,Mattel Deluxe Puzzle Red,TOY6405,60.81
PROD4147,Clothing,H&M Deluxe Skirt Gold,CLO9844,159.24
PROD4148,Clothing,Puma Advanced Jacket Blue,CLO3340,111.02
PROD4149,Electronics,Samsung Classic Smartwatch Blue,ELE3048,192.73
PROD4150,Books,Scholastic Premium Handbook,BOO7861,38.88
PROD4151,Electronics,Apple Eco Monitor Green,ELE8220,209.97
PROD4152,Clothing,Levis Advanced Hoodie Gold,CLO4728,193.7
PROD4153,Toys,Fisher-Price Premium Board Game Silver,TOY2637,55.48
PROD4154,Home & Kitchen,Philips Deluxe Lamp White,HOM3838,196.42
PROD4155,Sports,Spalding Pro Running Shoes Yellow,SPO4527,20.37
PROD4156,Sports,Spalding Eco Bat Silver,SPO5594,103.13
PROD4157,Electronics,Dell Advanced Tablet Purple,ELE4754,190.65
PROD4158,Home & Kitchen,Bosch Ultra Coffee Maker White,HOM9700,49.22
PROD4159,Electronics,Dell Pro Laptop Green,ELE9693,305.75
PROD4160,Sports,Wilson Pro Gloves Black,SPO1630,202.84
PROD4161,Books,RandomHouse Deluxe Guide,BOO6055,375.43
PROD4162,Sports,Reebok Classic Football Red,SPO9226,392.43
PROD4163,Sports,Wilson Advanced Bat Black,SPO6638,174.14
PROD4164,Home & Kitchen,KitchenAid Deluxe Toaster Black,HOM2481,356.09
PROD4165,Electronics,Sony Max Camera Blue,ELE5780,138.46
PROD4166,Clothing,Zara Pro Dress White,CLO3494,485.82
PROD4167,Toys,Playmobil Deluxe Lego Set Purple,TOY1936,455.33
PROD4168,Clothing,H&M Deluxe Skirt Black,CLO3379,91.85
PROD4169,Books,Penguin Eco Manual,BOO7050,202.13
PROD4170,Books,HarperCollins Ultra Handbook,BOO4969,485.04
PROD4171,Electronics,Sony Advanced Tablet Black,ELE7565,192.99
PROD4172,Clothing,Levis Pro Jacket Orange,CLO5878,377.76
PROD4173,Sports,UnderArmour Eco Gloves Black,SPO7000,462.83
PROD4174,Home & Kitchen,Bosch Classic Coffee Maker White,HOM1756,471.83
PROD4175,Electronics,Apple Advanced Headphones Silver,ELE3371,485.62
PROD4176,Electronics,Apple Eco Headphones Red,ELE3878,495.88
PROD4177,Clothing,Puma Classic Skirt White,CLO4891,252.42
PROD4178,Toys,Hasbro Eco Action Figure White,TOY2754,49.3
PROD4179,Books,RandomHouse Ultra Manual,BOO5035,137.12
PROD4180,Sports,Decathlon Classic Football Silver,SPO5183,18.51
PROD4181,Home & Kitchen,Tefal Deluxe Blender Gold,HOM3171,148.58
PROD4182,Books,RandomHouse Pro Novel,BOO8723,400.65
PROD4183,Sports,UnderArmour Max Basketball Gold,SPO6927,139.98
PROD4184,Electronics,Lenovo Advanced Camera Purple,ELE7079,344.56
PROD4185,Toys,Lego Deluxe Puzzle Silver,TOY8234,144.0
PROD4186,Electronics,Samsung Advanced Tablet Blue,ELE7202,172.29
PROD4187,Toys,Hasbro Eco Action Figure Blue,TOY8644,285.47
PROD4188,Clothing,Zara Ultra Dress Gold,CLO4027,338.91
PROD4189,Sports,Reebok Ultra Bat White,SPO2047,395.02
PROD4190,Books,Oxford Max Encyclopedia,BOO2805,19.19
PROD4191,Electronics,Apple Advanced Camera White,ELE6426,119.28
PROD4192,Toys,Mattel Advanced Action Figure Gold,TOY5797,8.44
PROD4193,Toys,Lego Deluxe Board Game Green,TOY1397,47.69
PROD4194,Electronics,Apple Classic Headphones Black,ELE5673,302.48
PROD4195,Books,HarperCollins Classic Biography,BOO5239,209.76
PROD4196,Sports,Wilson Ultra Tennis Racket Orange,SPO4179,489.81
PROD4197,Clothing,Puma Eco Shorts Red,CLO2393,80.33
PROD4198,Clothing,Zara Eco Skirt White,CLO9541,388.84
PROD4199,Home & Kitchen,Philips Deluxe Blender Green,HOM4327,478.45
PROD4200,Home & Kitchen,Tefal Max Toaster Blue,HOM5901,484.49
PROD4201,Home & Kitchen,KitchenAid Pro Lamp Yellow,HOM5075,191.32
PROD4202,Books,HarperCollins Premium Manual,BOO8141,295.59
PROD4203,Sports,Decathlon Classic Tennis Racket Red,SPO7103,454.01
PROD4204,Sports,Wilson Eco Running Shoes Black,SPO4686,345.06
PROD4205,Home & Kitchen,Tefal Pro Toaster Purple,HOM2385,346.78
PROD4206,Home & Kitchen,KitchenAid Max Knife Set Purple,HOM1624,327.56
PROD4207,Books,Penguin Classic Encyclopedia,BOO3568,364.76
PROD4208,Home & Kitchen,Tefal Pro Knife Set Yellow,HOM8926,384.15
PROD4209,Clothing,Puma Deluxe Jacket Blue,CLO8924,373.15
PROD4210,Electronics,Sony Deluxe Tablet Green,ELE2944,402.45
PROD4211,Clothing,Nike Deluxe Shorts Yellow,CLO2756,198.34
PROD4212,Clothing,Zara Premium T-Shirt Orange,CLO6254,267.54
PROD4213,Toys,Lego Ultra Lego Set Orange,TOY1258,269.86
PROD4214,Electronics,Sony Max Smartwatch Yellow,ELE7684,330.77
PROD4215,Clothing,Adidas Pro Skirt Red,CLO3409,438.0
PROD4216,Electronics,Lenovo Advanced Smartphone Green,ELE2879,471.44
PROD4217,Clothing,Adidas Ultra Jacket Red,CLO8662,165.8
PROD4218,Books,Penguin Max Manual,BOO3072,341.19
PROD4219,Books,HarperCollins Deluxe Novel,BOO7386,228.24
PROD4220,Home & Kitchen,Bosch Deluxe Coffee Maker Orange,HOM6566,490.02
PROD4221,Books,HarperCollins Ultra Biography,BOO2052,294.81
PROD4222,Electronics,Dell Max Tablet Red,ELE8404,133.03
PROD4223,Toys,Playmobil Max Lego Set Blue,TOY4500,391.54
